YEAR,PORT NAME,STATE,SPPNAME,LANDED LBS,LIVE LBS,VALUE
1971,SCITUATE,MA,CONFIDENTIAL,"14,285","46,425",$616.00
1971,WOODS HOLE,MA,BLUEFISH,"3,348","3,348",$335.00
1971,WOODS HOLE,MA,BUTTERFISH,914,914,$216.00
1971,WOODS HOLE,MA,"COD, ATLANTIC","198,892","232,699","$35,959.00"
1971,WOODS HOLE,MA,"FLOUNDER, AMERICAN PLAICE","45,525","45,525","$8,737.00"
1971,WOODS HOLE,MA,"FLOUNDER, SUMMER","23,817","23,817","$13,664.00"
1971,WOODS HOLE,MA,"FLOUNDER, WINTER","329,021","329,021","$71,957.00"
1971,WOODS HOLE,MA,"FLOUNDER, WITCH","17,905","17,905","$3,069.00"
1971,WOODS HOLE,MA,"FLOUNDER, YELLOWTAIL","1,284,871","1,284,871","$198,363.00"
1971,WOODS HOLE,MA,HADDOCK,"50,615","57,690","$17,790.00"
1971,WOODS HOLE,MA,"HAKE, SILVER","1,220","1,220",$103.00
1971,WOODS HOLE,MA,"LOBSTER, AMERICAN","31,652","31,652","$31,615.00"
1971,WOODS HOLE,MA,"SCALLOP, SEA",542,"4,513",$865.00
1971,WOODS HOLE,MA,SCUP,"43,381","43,381","$15,124.00"
1971,WOODS HOLE,MA,"SEA BASS, BLACK",978,978,$746.00
1971,WOODS HOLE,MA,"SQUID, LOLIGO","3,592","3,592",$733.00
1971,WOODS HOLE,MA,CONFIDENTIAL,"3,732","4,600",$345.00
1971,NEWPORT,RI,"BASS, STRIPED","8,472","8,472","$2,465.00"
1971,NEWPORT,RI,BLUEFISH,"28,239","30,769","$2,176.00"
1971,NEWPORT,RI,BUTTERFISH,"676,191","676,191","$85,086.00"
1971,NEWPORT,RI,"COD, ATLANTIC","1,125,864","1,317,213","$162,970.00"
1971,NEWPORT,RI,CUSK,"2,590","2,927",$103.00
1971,NEWPORT,RI,"EEL, AMERICAN","2,623","2,623","$1,154.00"
1971,NEWPORT,RI,"EEL, CONGER","2,412","2,412",$246.00
1971,NEWPORT,RI,"FLOUNDER, AMERICAN PLAICE","217,250","217,250","$34,771.00"
1971,NEWPORT,RI,"FLOUNDER, SUMMER","106,458","106,458","$50,774.00"
1971,NEWPORT,RI,"FLOUNDER, WINTER","2,802,528","2,802,528","$449,594.00"
1971,NEWPORT,RI,"FLOUNDER, WITCH","964,625","964,625","$152,385.00"
1971,NEWPORT,RI,"FLOUNDER, YELLOWTAIL","7,533,764","7,533,764","$1,004,642.00"
1971,NEWPORT,RI,HADDOCK,"303,287","345,717","$88,679.00"
1971,NEWPORT,RI,"HAKE, RED","5,959","5,959",$163.00
1971,NEWPORT,RI,"HAKE, SILVER","344,952","368,495","$25,037.00"
1971,NEWPORT,RI,"HAKE, WHITE","132,887","178,060","$9,739.00"
1971,NEWPORT,RI,"HALIBUT, ATLANTIC",714,820,$321.00
1971,NEWPORT,RI,"HERRING, ATLANTIC","172,850","172,850","$11,219.00"
1971,NEWPORT,RI,"LOBSTER, AMERICAN","1,434,983","1,434,983","$1,538,965.00"
1971,NEWPORT,RI,"MACKEREL, ATLANTIC","78,200","78,200","$7,918.00"
1971,NEWPORT,RI,MONKFISH/ANGLER/GOOSEFISH,"1,030","3,420",$52.00
1971,NEWPORT,RI,"PERCH, WHITE","18,424","18,424","$3,681.00"
1971,NEWPORT,RI,POLLOCK,"9,281","10,486",$697.00
1971,NEWPORT,RI,"POMPANO, KILLIFISH","2,046","2,046",$215.00
1971,NEWPORT,RI,"REDFISH, ACADIAN","1,095","1,095",$74.00
1971,NEWPORT,RI,"SCALLOP, SEA","8,412","70,077","$12,766.00"
1971,NEWPORT,RI,SCUP,"229,892","229,892","$50,587.00"
1971,NEWPORT,RI,"SEA BASS, BLACK","5,872","5,872","$2,485.00"
1971,NEWPORT,RI,"SQUID, LOLIGINIDAE","108,652","108,652","$18,385.00"
1971,NEWPORT,RI,"STURGEON, NK","1,329","1,595",$143.00
1971,NEWPORT,RI,TAUTOG,"20,233","20,233","$1,428.00"
1971,NEWPORT,RI,"TILEFISH, NK","15,963","17,397","$2,287.00"
1971,NEWPORT,RI,"WEAKFISH/SEA TROUT, SQUETEAGUE","10,649","10,649","$1,202.00"
1971,NEWPORT,RI,"WOLFFISH, ATLANTIC","9,047","10,856",$719.00
1971,NEWPORT,RI,CONFIDENTIAL,"1,489","2,660",$191.00
1971,POINT JUDITH,RI,"BASS, STRIPED","64,196","64,196","$14,858.00"
1971,POINT JUDITH,RI,BLUEFISH,"136,747","149,041","$9,221.00"
1971,POINT JUDITH,RI,"BONITO, ATLANTIC",316,316,$37.00
1971,POINT JUDITH,RI,BUTTERFISH,"370,219","370,219","$102,517.00"
1971,POINT JUDITH,RI,"BUTTERFISH, GULF","17,212","17,212",$653.00
1971,POINT JUDITH,RI,"COD, ATLANTIC","827,604","968,293","$129,259.00"
1971,POINT JUDITH,RI,CUSK,139,157,$13.00
1971,POINT JUDITH,RI,"EEL, CONGER","17,741","17,741","$6,104.00"
1971,POINT JUDITH,RI,"FLOUNDER, AMERICAN PLAICE","32,039","32,039","$5,304.00"
1971,POINT JUDITH,RI,"FLOUNDER, SUMMER","135,441","135,441","$72,892.00"
1971,POINT JUDITH,RI,"FLOUNDER, WINTER","2,720,032","2,720,032","$275,195.00"
1971,POINT JUDITH,RI,"FLOUNDER, WITCH","190,788","190,788","$31,301.00"
1971,POINT JUDITH,RI,"FLOUNDER, YELLOWTAIL","4,276,256","4,276,256","$494,176.00"
1971,POINT JUDITH,RI,HADDOCK,"10,476","11,940","$2,930.00"
1971,POINT JUDITH,RI,"HAKE, RED","307,163","307,163","$10,820.00"
1971,POINT JUDITH,RI,"HAKE, SILVER","2,535,996","2,539,894","$203,024.00"
1971,POINT JUDITH,RI,"HAKE, WHITE","36,510","48,909","$2,548.00"
1971,POINT JUDITH,RI,"HERRING, ATLANTIC","2,746,570","2,746,570","$51,216.00"
1971,POINT JUDITH,RI,"LOBSTER, AMERICAN","50,715","50,715","$61,268.00"
1971,POINT JUDITH,RI,"MACKEREL, ATLANTIC","100,834","100,834","$7,603.00"
1971,POINT JUDITH,RI,"MENHADEN, ATLANTIC","19,001,730","19,001,730","$205,840.00"
1971,POINT JUDITH,RI,MONKFISH/ANGLER/GOOSEFISH,"4,191","13,915",$129.00
1971,POINT JUDITH,RI,"OTHER FISH, BONY","17,508,723","17,508,723","$134,436.00"
1971,POINT JUDITH,RI,"PERCH, WHITE","18,370","18,370","$4,177.00"
1971,POINT JUDITH,RI,POLLOCK,"6,064","6,847",$435.00
1971,POINT JUDITH,RI,"POMPANO, KILLIFISH","56,326","56,326","$6,878.00"
1971,POINT JUDITH,RI,"SCALLOP, SEA","1,209","10,072","$1,796.00"
1971,POINT JUDITH,RI,SCUP,"655,191","655,191","$181,587.00"
1971,POINT JUDITH,RI,"SEA BASS, BLACK","8,281","8,281","$5,574.00"
1971,POINT JUDITH,RI,"SHAD, AMERICAN","39,534","39,534",$959.00
1971,POINT JUDITH,RI,"SHARK, NK","5,647","6,777",$484.00
1971,POINT JUDITH,RI,"SKATE, NK","2,856","2,856",$161.00
1971,POINT JUDITH,RI,"SQUID, ILLEX","19,092","19,092","$1,111.00"
1971,POINT JUDITH,RI,"SQUID, LOLIGINIDAE","445,436","445,436","$76,905.00"
1971,POINT JUDITH,RI,"STURGEON, NK","2,413","2,895",$190.00
1971,POINT JUDITH,RI,TAUTOG,"13,504","13,504",$434.00
1971,POINT JUDITH,RI,"TILEFISH, NK","26,603","28,995","$5,536.00"
1971,POINT JUDITH,RI,"TUNA, NK","5,436","5,436",$726.00
1971,POINT JUDITH,RI,"WEAKFISH/SEA TROUT, SQUETEAGUE","46,179","46,179","$4,485.00"
1971,POINT JUDITH,RI,"WHITING, KING","1,001","1,001",$65.00
1971,POINT JUDITH,RI,"WOLFFISH, ATLANTIC",131,156,$8.00
1971,POINT JUDITH,RI,CONFIDENTIAL,185,185,$17.00
1972,CUMBERLAND,ME,"COD, ATLANTIC","146,801","171,751","$15,693.00"
1972,CUMBERLAND,ME,CUSK,"3,817","4,312",$312.00
1972,CUMBERLAND,ME,"FLOUNDER, AMERICAN PLAICE","14,971","14,971","$1,770.00"
1972,CUMBERLAND,ME,"FLOUNDER, WINTER","40,905","40,905","$6,292.00"
1972,CUMBERLAND,ME,"FLOUNDER, WITCH","75,266","75,266","$9,748.00"
1972,CUMBERLAND,ME,"FLOUNDER, YELLOWTAIL","32,389","32,389","$5,630.00"
1972,CUMBERLAND,ME,HADDOCK,"9,535","10,872","$3,825.00"
1972,CUMBERLAND,ME,"HAKE, SILVER","1,629,730","1,629,767","$121,806.00"
1972,CUMBERLAND,ME,"HAKE, WHITE","61,216","82,028","$5,772.00"
1972,CUMBERLAND,ME,"HALIBUT, ATLANTIC",664,764,$555.00
1972,CUMBERLAND,ME,POLLOCK,"11,469","12,959",$919.00
1972,CUMBERLAND,ME,"POMPANO, KILLIFISH","85,081","85,081","$8,776.00"
1972,CUMBERLAND,ME,"REDFISH, ACADIAN","34,705","34,705","$1,862.00"
1972,CUMBERLAND,ME,"SCALLOP, SEA","28,150","234,489","$58,096.00"
1972,CUMBERLAND,ME,"SHRIMP, PANDALID","1,405,798","1,405,798","$275,430.00"
1972,CUMBERLAND,ME,"SQUID, LOLIGINIDAE",837,837,$61.00
1972,CUMBERLAND,ME,"TUNA, NK","123,368","123,368","$15,651.00"
1972,CUMBERLAND,ME,"WOLFFISH, ATLANTIC",372,446,$25.00
1972,CUMBERLAND,ME,CONFIDENTIAL,"7,348,509","9,557,494","$3,206,885.00"
1972,HANCOCK,ME,"COD, ATLANTIC","273,105","319,532","$16,880.00"
1972,HANCOCK,ME,CUSK,528,597,$28.00
1972,HANCOCK,ME,"FLOUNDER, AMERICAN PLAICE","5,239","5,239",$262.00
1972,HANCOCK,ME,"FLOUNDER, WINTER","2,032","2,032",$291.00
1972,HANCOCK,ME,"FLOUNDER, WITCH","17,661","17,661","$2,141.00"
1972,HANCOCK,ME,"FLOUNDER, YELLOWTAIL",580,580,$58.00
1972,HANCOCK,ME,HADDOCK,"23,646","26,955","$7,072.00"
1972,HANCOCK,ME,"HAKE, WHITE","10,238","13,720",$597.00
1972,HANCOCK,ME,"HALIBUT, ATLANTIC","4,078","4,690","$3,315.00"
1972,HANCOCK,ME,POLLOCK,112,127,$5.00
1972,HANCOCK,ME,"SCALLOP, SEA","557,718","4,645,791","$969,571.00"
1972,HANCOCK,ME,"SHRIMP, PANDALID","1,155,964","1,155,964","$218,315.00"
1972,HANCOCK,ME,CONFIDENTIAL,"22,025,376","28,178,557","$6,188,328.00"
1972,KNOX,ME,"COD, ATLANTIC","230,509","269,688","$21,337.00"
1972,KNOX,ME,CUSK,"39,944","45,139","$2,104.00"
1972,KNOX,ME,"FLOUNDER, AMERICAN PLAICE","22,220","22,220","$2,450.00"
1972,KNOX,ME,"FLOUNDER, WINTER","13,615","13,615","$1,308.00"
1972,KNOX,ME,"FLOUNDER, WITCH","49,121","49,121","$6,067.00"
1972,KNOX,ME,HADDOCK,"48,600","55,405","$15,570.00"
1972,KNOX,ME,"HAKE, WHITE","594,172","796,190","$43,265.00"
1972,KNOX,ME,"HALIBUT, ATLANTIC","19,141","22,011","$14,053.00"
1972,KNOX,ME,POLLOCK,"7,330","8,284",$444.00
1972,KNOX,ME,"POMPANO, KILLIFISH","1,890","1,890",$154.00
1972,KNOX,ME,"REDFISH, ACADIAN",685,685,$38.00
1972,KNOX,ME,"SCALLOP, SEA","95,360","794,349","$176,877.00"
1972,KNOX,ME,"SHRIMP, PANDALID","2,201,160","2,201,160","$422,752.00"
1972,KNOX,ME,"SQUID, LOLIGINIDAE",281,281,$54.00
1972,KNOX,ME,"TUNA, NK","1,185","1,185",$213.00
1972,KNOX,ME,"WOLFFISH, ATLANTIC","1,564","1,878",$72.00
1972,KNOX,ME,CONFIDENTIAL,"20,504,507","23,468,440","$5,989,809.00"
1972,LINCOLN,ME,"COD, ATLANTIC","155,828","182,318","$19,596.00"
1972,LINCOLN,ME,CUSK,"6,252","7,065",$369.00
1972,LINCOLN,ME,"FLOUNDER, AMERICAN PLAICE","60,113","60,113","$7,890.00"
1972,LINCOLN,ME,"FLOUNDER, WINTER","9,152","9,152","$1,139.00"
1972,LINCOLN,ME,"FLOUNDER, WITCH","129,338","129,338","$23,140.00"
1972,LINCOLN,ME,HADDOCK,"5,611","6,396","$1,964.00"
1972,LINCOLN,ME,"HAKE, SILVER","536,025","536,025","$46,430.00"
1972,LINCOLN,ME,"HAKE, WHITE","105,027","140,731","$8,169.00"
1972,LINCOLN,ME,"HALIBUT, ATLANTIC",514,591,$541.00
1972,LINCOLN,ME,POLLOCK,"4,315","4,874",$272.00
1972,LINCOLN,ME,"POMPANO, KILLIFISH","142,895","142,895","$12,725.00"
1972,LINCOLN,ME,"REDFISH, ACADIAN","127,100","127,100","$6,829.00"
1972,LINCOLN,ME,"SCALLOP, SEA","5,757","47,955","$10,144.00"
1972,LINCOLN,ME,SEA URCHIN,"49,610","49,610","$3,837.00"
1972,LINCOLN,ME,"SHARK, NK",308,370,$50.00
1972,LINCOLN,ME,"SHRIMP, PANDALID","6,008,755","6,008,755","$1,209,104.00"
1972,LINCOLN,ME,SMELT,"3,647","3,647",$881.00
1972,LINCOLN,ME,"SQUID, LOLIGINIDAE","1,335","1,335",$42.00
1972,LINCOLN,ME,"TUNA, NK","14,753","14,753","$1,490.00"
1972,LINCOLN,ME,"WOLFFISH, ATLANTIC","1,343","1,612",$76.00
1972,LINCOLN,ME,CONFIDENTIAL,"3,395,943","6,275,865","$2,512,460.00"
1972,PORTLAND,ME,"COD, ATLANTIC","1,938,034","2,267,447","$230,627.00"
1972,PORTLAND,ME,CUSK,"208,373","235,454","$26,815.00"
1972,PORTLAND,ME,"FLOUNDER, AMERICAN PLAICE","204,345","204,345","$28,675.00"
1972,PORTLAND,ME,"FLOUNDER, WITCH","64,387","64,387","$15,154.00"
1972,PORTLAND,ME,"FLOUNDER, YELLOWTAIL","13,940","13,940","$3,065.00"
1972,PORTLAND,ME,HADDOCK,"193,994","221,146","$75,333.00"
1972,PORTLAND,ME,"HAKE, SILVER","913,387","923,252","$80,352.00"
1972,PORTLAND,ME,"HAKE, WHITE","629,958","844,119","$54,269.00"
1972,PORTLAND,ME,"HALIBUT, ATLANTIC","1,484","1,708","$1,197.00"
1972,PORTLAND,ME,POLLOCK,"584,561","660,549","$52,235.00"
1972,PORTLAND,ME,"REDFISH, ACADIAN","13,547,370","13,547,370","$724,642.00"
1972,PORTLAND,ME,"SHRIMP, PANDALID","3,247,411","3,247,411","$620,405.00"
1972,PORTLAND,ME,"WOLFFISH, ATLANTIC","2,450","2,940",$299.00
1972,PORTLAND,ME,CONFIDENTIAL,"30,000","30,000",$240.00
1972,ROCKLAND,ME,"COD, ATLANTIC","258,919","302,921","$29,667.00"
1972,ROCKLAND,ME,CUSK,"84,239","95,183","$6,322.00"
1972,ROCKLAND,ME,"FLOUNDER, AMERICAN PLAICE","75,279","75,279","$7,554.00"
1972,ROCKLAND,ME,"FLOUNDER, WINTER","8,967","8,967",$794.00
1972,ROCKLAND,ME,"FLOUNDER, WITCH","337,017","337,017","$57,132.00"
1972,ROCKLAND,ME,HADDOCK,"98,061","111,776","$40,295.00"
1972,ROCKLAND,ME,"HAKE, WHITE","606,466","812,650","$49,285.00"
1972,ROCKLAND,ME,"HALIBUT, ATLANTIC","29,481","33,888","$22,972.00"
1972,ROCKLAND,ME,POLLOCK,"427,900","483,516","$28,467.00"
1972,ROCKLAND,ME,"POMPANO, KILLIFISH","3,303","3,303",$343.00
1972,ROCKLAND,ME,"REDFISH, ACADIAN","28,939,955","28,939,955","$1,528,500.00"
1972,ROCKLAND,ME,"SHRIMP, PANDALID","78,358","78,358","$15,512.00"
1972,ROCKLAND,ME,"STURGEON, NK",31,37,$5.00
1972,ROCKLAND,ME,"WOLFFISH, ATLANTIC","4,888","5,867",$269.00
1972,SAGADAHOC,ME,BUTTERFISH,407,407,$164.00
1972,SAGADAHOC,ME,"COD, ATLANTIC","365,800","427,989","$49,026.00"
1972,SAGADAHOC,ME,CUSK,"32,563","36,795","$2,376.00"
1972,SAGADAHOC,ME,"FLOUNDER, AMERICAN PLAICE","100,368","100,368","$13,966.00"
